-0.055923,0.00020926,0.0016284,149.86,-7.1865e-05,0.27212,0.5146
-0.062225,0.00098983,-0.0012934,149.48,-8.1268e-05,0.26986,0.53431
-0.06301,0.001007,-0.00026555,150.32,-9.1418e-05,0.26753,0.55391
-0.059739,0.00016572,-0.0019532,147.22,-0.00010232,0.2651,0.57341
-0.058099,0.001555,-0.0002467,148.68,-0.00011397,0.2626,0.59279
-0.056577,0.0015915,-0.0026591,148.89,-0.00012638,0.26,0.61206
-0.058088,0.0048776,-0.0010568,149.11,-0.00013955,0.25733,0.63121
-0.059337,5.9934e-05,0.0018548,148.54,-0.00015347,0.25457,0.65024
-0.059744,0.0020151,0.0018086,149.95,-0.00016816,0.25173,0.66915
-0.061355,-0.0012925,0.0019796,150.04,-0.00018362,0.24881,0.68792
-0.059417,-0.00035319,0.0014019,149.91,-0.00019986,0.24581,0.70656
-0.0589,0.0014798,0.00058165,149.97,-0.00021687,0.24272,0.72507
-0.059545,0.00016657,-0.00076016,149.36,-0.00023466,0.23956,0.74343
-0.061722,6.9774e-05,0.0016545,150.3,-0.00025325,0.23631,0.76165
-0.059837,-4.3011e-05,4.6287e-06,148.11,-0.00027263,0.23299,0.77972
-0.05606,0.00049698,0.001665,149.93,-0.00029283,0.22959,0.79764
-0.060899,0.0032823,-0.0020467,149.78,-0.00031384,0.22611,0.8154
-0.06312,0.00081757,-0.0008107,148.68,-0.00033569,0.22255,0.83301
-0.06137,0.0011185,-0.0013936,148.43,-0.00035837,0.21891,0.85045
-0.061658,0.0028946,-0.001119,148.8,-0.00038191,0.2152,0.86772
-0.061716,0.0015452,0.00038261,148.64,-0.00040632,0.21141,0.88483
-0.058098,0.0034694,0.0020679,149.76,-0.0004316,0.20755,0.90176
-0.057542,0.00085506,0.00094325,148.87,-0.00045778,0.20361,0.91851
-0.05667,0.0013925,0.0016425,150.22,-0.00048485,0.1996,0.93509
-0.062603,0.00088019,0.0015213,149.15,-0.00051285,0.19552,0.95148
-0.061936,-5.2625e-05,0.002688,150.23,-0.00054177,0.19136,0.96768
-0.055713,0.0016004,-0.00064496,148.04,-0.00057162,0.18713,0.98369
-0.063214,-0.00070226,0.0028668,149.81,-0.00060242,0.18283,0.9995
-0.059696,0.00040545,0.001008,149.54,-0.00063418,0.17846,1.0151
-0.06283,0.0030225,-0.001906,148.22,-0.0006669,0.17402,1.0305
-0.058184,0.0014449,-1.7966e-05,148.79,-0.00070059,0.16952,1.0457
-0.055521,0.0025078,-0.00070863,150.12,-0.00073524,0.16494,1.0608
-0.059624,0.0013817,-0.0027059,149.46,-0.00077087,0.16029,1.0755
-0.060319,0.0026811,0.0015122,147.61,-0.00080746,0.15558,1.0901
-0.058077,0.0030567,-0.0017206,148.98,-0.00084503,0.15081,1.1045
-0.057979,0.0037747,0.00081736,149.07,-0.00088355,0.14597,1.1186
-0.058557,0.00029864,0.0023756,147.97,-0.00092302,0.14106,1.1325
-0.058627,0.0018518,0.0018682,149.1,-0.00096344,0.13609,1.1462
-0.062403,0.0018531,-5.5694e-05,150.84,-0.0010048,0.13106,1.1597
-0.05545,0.005464,0.00018535,146.68,-0.001047,0.12597,1.1729
-0.058219,0.0016527,-0.0006549,149.86,-0.0010902,0.12082,1.1859
-0.061311,0.0060039,0.0042808,147.51,-0.0011342,0.1156,1.1986
-0.056092,0.0047448,0.00090577,148.49,-0.001179,0.11033,1.2111
-0.061812,0.0016539,-0.00060759,148.52,-0.0012246,0.105,1.2234
-0.060469,0.0015953,-0.00036567,147.34,-0.001271,0.099614,1.2354
-0.058973,0.0024992,-0.0016086,148.21,-0.0013182,0.09417,1.2471
-0.060239,0.0045183,-0.0018174,148.56,-0.001366,0.088671,1.2586
-0.05918,0.0025919,0.0028583,149.12,-0.0014145,0.083118,1.2699
-0.059455,0.003873,-0.0009294,148.83,-0.0014636,0.077511,1.2809
-0.060994,0.0046111,0.0014292,149.82,-0.0015133,0.071852,1.2916
-0.057604,0.0040791,0.00097094,149.46,-0.0015635,0.066142,1.302
-0.062213,0.0038476,0.00067974,150.22,-0.0016142,0.06038,1.3122
-0.061748,0.0056318,-0.00026676,147.09,-0.0016654,0.05457,1.3221
-0.056702,0.0036314,0.00023853,150.73,-0.0017169,0.048711,1.3318
-0.057218,0.0058689,-0.00051248,148.44,-0.0017687,0.042804,1.3411
-0.06085,0.0029889,-0.00054008,150.32,-0.0018208,0.036851,1.3502
-0.056395,0.0060351,0.00029671,149.74,-0.0018732,0.030852,1.359
-0.057277,0.0077652,0.0016333,150.07,-0.0019258,0.024809,1.3675
-0.055915,0.0066415,-0.00033027,150.67,-0.0019785,0.018722,1.3757
-0.06078,0.0065387,0.0016977,150.72,-0.0020313,0.012593,1.3837
-0.061661,0.0072604,0.00096819,149.92,-0.0020843,0.0064232,1.3913
-0.061155,0.0053428,0.0021728,149.93,-0.0021373,0.00021266,1.3987
-0.056602,0.00378,0.0010697,148.44,-0.0021904,-0.006037,1.4057
-0.056353,0.0073567,0.00024776,149.56,-0.0022436,-0.012325,1.4125
-0.062198,0.0061285,6.2429e-05,148.98,-0.0022968,-0.01865,1.4189
-0.058302,0.0071651,0.00035077,148.48,-0.0023501,-0.02501,1.4251
-0.055465,0.007346,-0.0014627,149.08,-0.0024035,-0.031406,1.4309
-0.057369,0.0077503,-0.00097586,150.4,-0.002457,-0.037835,1.4365
-0.06243,0.0060132,6.4701e-06,148.81,-0.0025107,-0.044297,1.4417
-0.058239,0.0072972,0.0012685,149.81,-0.0025647,-0.05079,1.4466
-0.055347,0.0087977,0.00054103,149.3,-0.0026191,-0.057313,1.4512
-0.055717,0.0052324,0.0042296,149.36,-0.002674,-0.063866,1.4555
-0.058118,0.0090434,0.0025283,150.02,-0.0027295,-0.070447,1.4595
-0.055964,0.0063411,0.00040126,149.2,-0.0027858,-0.077054,1.4631
-0.06126,0.0080512,-0.0021673,149.51,-0.0028431,-0.083687,1.4665
-0.055624,0.0077232,-7.9307e-05,150.66,-0.0029016,-0.090345,1.4695
-0.060461,0.0069152,0.00057421,149.96,-0.0029599,-0.097027,1.4722
-0.055604,0.010579,0.0016773,149.04,-0.0030163,-0.10373,1.4745
-0.059443,0.0086689,0.00070281,149.15,-0.0030712,-0.11045,1.4765
-0.060277,0.0089703,0.003012,149.41,-0.0031246,-0.1172,1.4782
-0.057813,0.0092586,0.0024504,147.01,-0.0031766,-0.12396,1.4796
-0.057833,0.0083061,0.0021941,148.79,-0.0032275,-0.13074,1.4807
-0.057632,0.0099981,0.0023558,147.93,-0.0032773,-0.13754,1.4814
-0.058132,0.0091605,0.0014747,149.52,-0.0033261,-0.14435,1.4817
-0.059109,0.0092009,-0.0019887,150.94,-0.0033739,-0.15118,1.4818
-0.055634,0.0080442,-0.0010269,149.7,-0.0034207,-0.15802,1.4815
-0.057387,0.010656,0.00024193,149.07,-0.0034667,-0.16487,1.4808
-0.059416,0.0085749,0.0024713,148.99,-0.0035118,-0.17172,1.4798
-0.057247,0.010879,-0.0015314,150.39,-0.003556,-0.17859,1.4785
-0.055374,0.0089585,-0.0011328,148.34,-0.0035993,-0.18547,1.4768
-0.062234,0.011426,0.0026306,150.09,-0.0036417,-0.19235,1.4748
-0.059579,0.0074232,0.0026736,149.71,-0.0036831,-0.19924,1.4725
-0.061453,0.0099515,0.0006823,149.77,-0.0037236,-0.20614,1.4698
-0.05543,0.0092795,0.0012592,149.38,-0.0037631,-0.21303,1.4667
-0.057261,0.010971,0.0019188,148.09,-0.0038015,-0.21993,1.4633
-0.057244,0.008462,0.0012191,149.97,-0.0038388,-0.22682,1.4596
-0.05812,0.0086174,-0.0014571,149.48,-0.003875,-0.23372,1.4555
-0.062068,0.012424,0.00015728,150.93,-0.00391,-0.24062,1.4511
